event-id,visible,timestamp,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,WKT
1930884520,true,2006-01-26T22:28:00Z,NA,30.6,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.38284912 31.72513021)
1930884521,true,2006-01-26T22:32:00Z,NA,31,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.38308919 31.72578939)
1930884523,true,2006-01-26T23:23:00Z,NA,30.3,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.38145955 31.7285909)
1930884525,true,2006-01-27T00:23:00Z,NA,31,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.38069051 31.72844035)
1930884526,true,2006-01-27T00:26:00Z,NA,31,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.38065999 31.72837931)
1930884576,true,2006-01-29T02:07:00Z,NA,29.9,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.36440023 31.71201986)
1930884578,true,2006-01-29T03:05:00Z,NA,29.2,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.36624959 31.71097005)
1930884580,true,2006-01-29T04:06:00Z,NA,29.2,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.3642395 31.71459961)
1930884581,true,2006-01-29T04:10:00Z,NA,29.5,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.36420085 31.71457926)
1930884583,true,2006-01-29T05:05:00Z,NA,30.6,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.36718953 31.7238505)
1930884585,true,2006-01-29T06:05:00Z,NA,31.8,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.37409058 31.73338013)
1930886803,true,2006-04-28T18:52:00Z,NA,24,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.51491089 31.76149902)
1930887366,true,2006-05-26T02:16:00Z,NA,17.4,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.49031982 31.75218099)
1930887368,true,2006-05-26T04:14:00Z,NA,14.6,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.49253947 31.74970093)
1930887369,true,2006-05-26T04:16:00Z,NA,15,NA,gps,Syncerus caffer,T7,Queen,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.49105021 31.75233968)
1930864932,true,2005-04-05T05:56:00Z,NA,27.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02553101 31.87258097)
1930864934,true,2005-04-05T06:55:00Z,NA,34.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04294027 31.88288981)
1930864936,true,2005-04-05T07:56:00Z,NA,34.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.047111 31.88462931)
1930864938,true,2005-04-05T08:55:00Z,NA,38.1,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04407959 31.88389079)
1930864940,true,2005-04-05T09:55:00Z,NA,40,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04961955 31.88368937)
1930864942,true,2005-04-05T10:56:00Z,NA,37.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04983927 31.88383993)
1930864944,true,2005-04-05T11:56:00Z,NA,38.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04982096 31.88378906)
1930864946,true,2005-04-05T12:55:00Z,NA,38.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04949951 31.88333944)
1930864948,true,2005-04-05T13:56:00Z,NA,38.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04950968 31.88336995)
1930864950,true,2005-04-05T14:55:00Z,NA,34.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04730021 31.88244019)
1930864952,true,2005-04-05T15:56:00Z,NA,31,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04736938 31.88496908)
1930864954,true,2005-04-05T16:55:00Z,NA,28.4,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05093994 31.88574015)
1930864956,true,2005-04-05T17:56:00Z,NA,27.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05193075 31.88457031)
1930864958,true,2005-04-05T18:55:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05143026 31.88432007)
1930864960,true,2005-04-05T19:56:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0519104 31.88392944)
1930864962,true,2005-04-05T20:55:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05177002 31.88354085)
1930864964,true,2005-04-05T21:55:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05269979 31.88274943)
1930864966,true,2005-04-05T22:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05327962 31.88261922)
1930864968,true,2005-04-05T23:56:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05360921 31.88379924)
1930864970,true,2005-04-06T00:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05350952 31.88392944)
1930864972,true,2005-04-06T01:56:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05349935 31.88387044)
1930864974,true,2005-04-06T02:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05396932 31.8834493)
1930864976,true,2005-04-06T03:56:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05414022 31.88326009)
1930864978,true,2005-04-06T04:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05508016 31.87902018)
1930864980,true,2005-04-06T05:55:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05276082 31.87379964)
1930864982,true,2005-04-06T06:55:00Z,NA,32.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05395915 31.8739502)
1930864984,true,2005-04-06T07:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05371908 31.87453003)
1930864986,true,2005-04-06T08:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05358073 31.87445068)
1930864988,true,2005-04-06T09:55:00Z,NA,34.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.05354004 31.87447917)
1930864990,true,2005-04-06T10:55:00Z,NA,41.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04797974 31.87730916)
1930864992,true,2005-04-06T11:56:00Z,NA,38.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04874064 31.87546997)
1930864994,true,2005-04-06T12:55:00Z,NA,37.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04763997 31.87489014)
1930864996,true,2005-04-06T13:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04685059 31.87560018)
1930864998,true,2005-04-06T14:55:00Z,NA,33.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04314982 31.88121948)
1930865000,true,2005-04-06T15:55:00Z,NA,29.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.04290975 31.88282064)
1930865002,true,2005-04-06T16:55:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03881022 31.88957926)
1930865004,true,2005-04-06T17:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03456014 31.88982951)
1930865006,true,2005-04-06T18:55:00Z,NA,24.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03304036 31.88944092)
1930865008,true,2005-04-06T19:55:00Z,NA,24,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02932943 31.88756917)
1930865010,true,2005-04-06T20:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02871908 31.887441)
1930865012,true,2005-04-06T21:55:00Z,NA,24,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02817993 31.88729045)
1930865014,true,2005-04-06T22:55:00Z,NA,24.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02816976 31.88698934)
1930865016,true,2005-04-06T23:55:00Z,NA,22.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0261495 31.88531087)
1930865018,true,2005-04-07T00:55:00Z,NA,22.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0245402 31.88435059)
1930865020,true,2005-04-07T01:55:00Z,NA,22.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02352905 31.88501994)
1930865022,true,2005-04-07T02:55:00Z,NA,21.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02350057 31.88501994)
1930865024,true,2005-04-07T03:55:00Z,NA,19.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0232605 31.8855896)
1930865026,true,2005-04-07T04:55:00Z,NA,22.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02291056 31.8851298)
1930865028,true,2005-04-07T05:55:00Z,NA,28.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01940918 31.88717041)
1930865030,true,2005-04-07T06:55:00Z,NA,31.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01579997 31.89524943)
1930865032,true,2005-04-07T07:55:00Z,NA,33.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00833944 31.91187948)
1930865034,true,2005-04-07T08:55:00Z,NA,35.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01274007 31.91330973)
1930865036,true,2005-04-07T09:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01139933 31.91097005)
1930865038,true,2005-04-07T10:55:00Z,NA,42.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0107605 31.90866903)
1930865040,true,2005-04-07T11:55:00Z,NA,38.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01156006 31.90951945)
1930865042,true,2005-04-07T12:55:00Z,NA,34,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0122701 31.90961914)
1930865044,true,2005-04-07T13:56:00Z,NA,32.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01251017 31.91397095)
1930865046,true,2005-04-07T14:55:00Z,NA,31,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01796061 31.91808065)
1930865048,true,2005-04-07T15:55:00Z,NA,29.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02093099 31.91864014)
1930865050,true,2005-04-07T16:58:00Z,NA,28.4,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02186076 31.91578979)
1930865052,true,2005-04-07T17:55:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02328084 31.91612956)
1930865054,true,2005-04-07T18:55:00Z,NA,26.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02330933 31.91621094)
1930865056,true,2005-04-07T19:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02435099 31.91550903)
1930865058,true,2005-04-07T20:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02473958 31.91534017)
1930865060,true,2005-04-07T21:55:00Z,NA,26.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02475993 31.91530965)
1930865062,true,2005-04-07T22:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02172038 31.90822957)
1930865064,true,2005-04-07T23:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02073975 31.91065063)
1930865066,true,2005-04-08T00:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02207031 31.90900065)
1930865068,true,2005-04-08T01:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02200928 31.90899048)
1930865070,true,2005-04-08T02:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02199097 31.90910034)
1930865072,true,2005-04-08T03:55:00Z,NA,25.1,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0218099 31.90998942)
1930865074,true,2005-04-08T04:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01984049 31.91324056)
1930865076,true,2005-04-08T05:55:00Z,NA,28.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02130941 31.91948039)
1930865078,true,2005-04-08T06:55:00Z,NA,31.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02555949 31.92272949)
1930865080,true,2005-04-08T07:55:00Z,NA,33.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03021037 31.92439982)
1930865082,true,2005-04-08T08:55:00Z,NA,37.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03028971 31.92442017)
1930865084,true,2005-04-08T09:55:00Z,NA,38.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03359985 31.92692057)
1930865086,true,2005-04-08T10:55:00Z,NA,39.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03322957 31.9274292)
1930865088,true,2005-04-08T11:55:00Z,NA,46.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0333903 31.92732951)
1930865090,true,2005-04-08T12:55:00Z,NA,39.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03335978 31.92713013)
1930865092,true,2005-04-08T13:55:00Z,NA,35.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03338013 31.92716064)
1930865094,true,2005-04-08T14:55:00Z,NA,35.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03145955 31.92732951)
1930865096,true,2005-04-08T15:55:00Z,NA,31,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03528035 31.92047933)
1930865098,true,2005-04-08T16:55:00Z,NA,28.4,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03637899 31.91836955)
1930865100,true,2005-04-08T17:55:00Z,NA,26.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03689982 31.91815999)
1930865102,true,2005-04-08T18:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0357605 31.91704915)
1930865104,true,2005-04-08T19:55:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0359904 31.91696981)
1930865106,true,2005-04-08T20:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03600057 31.91703084)
1930865109,true,2005-04-08T21:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03463949 31.91414998)
1930865111,true,2005-04-08T22:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03226929 31.91717936)
1930865113,true,2005-04-08T23:55:00Z,NA,24,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03105062 31.91665039)
1930865115,true,2005-04-09T00:55:00Z,NA,23.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03052979 31.91572062)
1930865117,true,2005-04-09T01:55:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03053996 31.91552938)
1930865120,true,2005-04-09T02:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03046061 31.91571045)
1930865123,true,2005-04-09T03:55:00Z,NA,24.3,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03073934 31.91572062)
1930865125,true,2005-04-09T04:55:00Z,NA,25.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02970988 31.91991984)
1930865127,true,2005-04-09T05:55:00Z,NA,31.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02670898 31.9213501)
1930865129,true,2005-04-09T06:55:00Z,NA,35.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02543945 31.92136027)
1930865131,true,2005-04-09T07:55:00Z,NA,34.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02552083 31.92188924)
1930865133,true,2005-04-09T08:55:00Z,NA,35.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02590942 31.92215983)
1930865135,true,2005-04-09T09:55:00Z,NA,35.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02807007 31.92360026)
1930865137,true,2005-04-09T10:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02796021 31.92304077)
1930865139,true,2005-04-09T11:55:00Z,NA,37,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0280009 31.92306925)
1930865141,true,2005-04-09T12:55:00Z,NA,39.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03285929 31.92111003)
1930865143,true,2005-04-09T13:55:00Z,NA,43.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0302592 31.9195109)
1930865145,true,2005-04-09T14:55:00Z,NA,36.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02859904 31.92367961)
1930865147,true,2005-04-09T15:55:00Z,NA,31.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03243001 31.91846924)
1930865149,true,2005-04-09T16:55:00Z,NA,28.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03039958 31.91672974)
1930865151,true,2005-04-09T17:55:00Z,NA,27.7,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02981974 31.91621908)
1930865153,true,2005-04-09T18:55:00Z,NA,26.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0297994 31.91602987)
1930865155,true,2005-04-09T19:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02917074 31.91277059)
1930865157,true,2005-04-09T20:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.028361 31.91317952)
1930865159,true,2005-04-09T21:55:00Z,NA,25.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02814941 31.9131897)
1930865161,true,2005-04-09T22:55:00Z,NA,25.1,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02709961 31.91314087)
1930865163,true,2005-04-09T23:55:00Z,NA,26.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0276001 31.91287028)
1930865165,true,2005-04-10T00:55:00Z,NA,26.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02670085 31.91696981)
1930865167,true,2005-04-10T01:55:00Z,NA,25.1,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02663981 31.91789958)
1930865169,true,2005-04-10T02:55:00Z,NA,23.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02751058 31.91758016)
1930865171,true,2005-04-10T03:55:00Z,NA,22.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02745972 31.91754964)
1930865173,true,2005-04-10T04:55:00Z,NA,25.1,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02741903 31.91754964)
1930865175,true,2005-04-10T05:55:00Z,NA,31.4,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.027889 31.92533976)
1930865177,true,2005-04-10T06:55:00Z,NA,37,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03284912 31.92846069)
1930865179,true,2005-04-10T07:55:00Z,NA,36.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03310954 31.92896932)
1930865181,true,2005-04-10T08:55:00Z,NA,43.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03276978 31.92632039)
1930865183,true,2005-04-10T09:55:00Z,NA,44.4,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03277995 31.9262207)
1930865185,true,2005-04-10T10:55:00Z,NA,38.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03281047 31.92636922)
1930865187,true,2005-04-10T11:55:00Z,NA,39.6,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03268026 31.92664998)
1930865189,true,2005-04-10T12:55:00Z,NA,40.8,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03492025 31.92991943)
1930865191,true,2005-04-10T13:55:00Z,NA,42,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03251953 31.92982992)
1930865193,true,2005-04-10T14:55:00Z,NA,38.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03095907 31.92642008)
1930865195,true,2005-04-10T15:55:00Z,NA,32.9,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02843018 31.92517904)
1930865197,true,2005-04-10T16:55:00Z,NA,29.5,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02555949 31.92360026)
1930865199,true,2005-04-10T17:55:00Z,NA,29.2,NA,gps,Syncerus caffer,T7,Gabs,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02510986 31.92305908)
